frac,p,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old
0.1,0.55,37,1,2264,0.35589440528314886,0.16907141938812345,0.15123661059140478,0.5,-1.4099357821078815,10,-0.006891995515077104,-0.011484098939929329,0.09540636042402827,-7.177745467575539,1012,46.41519434628975,9.540636042402827,2017-05-16,2026-09-01,0.09540636042402827,-0.072,False,False,True,True,True,2,False,False
0.1,0.55,38,1,2264,-0.44936042568198076,-0.6150423083413697,-0.26385099134670725,0.5,-2.8345460782941503,10,-0.04991396432811415,-0.001325088339222615,0.10203180212014135,-24.48584112481588,1397,49.64310954063605,10.203180212014134,2017-05-16,2026-09-01,0.10203180212014135,-0.489,False,False,True,False,True,1,False,False
0.1,0.55,39,1,2264,0.6194207139705483,0.46818733870936874,0.6017217540828382,0.9,-1.5012782836576959,10,-0.011487099549442928,-0.00044169611307420494,0.09849823321554771,-7.42323025412589,861,46.74911660777386,9.849823321554771,2017-05-16,2026-09-01,0.09849823321554771,-0.117,True,True,True,True,True,4,True,True
0.1,0.55,40,1,2264,0.5806718988572156,0.4120102522704504,0.46518502197929074,0.7,-1.019073831651131,10,-0.0014518236608956085,-0.009717314487632508,0.10954063604240283,-6.499805616141835,444,50.53356890459364,10.954063604240282,2017-05-16,2026-09-01,0.10954063604240283,-0.013,False,True,True,True,True,3,False,False
0.1,0.55,41,1,2264,0.6638776522833737,0.4887392165173902,0.5783561291817073,0.7,-1.5953107349496474,10,0.012673913075045748,-0.0008833922261484099,0.09452296819787986,-5.806776264442441,481,45.19081272084806,9.452296819787986,2017-05-16,2026-09-01,0.09452296819787986,0.134,False,True,True,True,True,3,False,False
0.1,0.55,42,1,2264,0.2461676952518717,0.09842407424914823,0.07898894486114906,0.6,-0.9477047332677462,10,-0.03669444896460277,0.0008833922261484099,0.09452296819787986,-8.250518417120714,1082,44.52296819787986,9.452296819787986,2017-05-16,2026-09-01,0.09452296819787986,-0.388,False,False,True,False,True,1,False,False
0.1,0.55,43,1,2264,0.44696281402027926,0.2755387511141222,0.3679586396343624,0.7,-1.1581212594661705,10,-0.00035006893674721597,-0.004858657243816254,0.09938162544169611,-8.256961995180577,525,48.30742049469965,9.93816254416961,2017-05-16,2026-09-01,0.09938162544169611,-0.004,False,True,True,True,True,3,False,False
0.1,0.55,44,1,2264,0.590795206293861,0.41776815457091593,0.2020484085139783,0.6,-2.31840062115272,10,-0.008694367645642315,0.007067137809187279,0.10070671378091872,-9.14767012664128,504,47.41696113074205,10.070671378091872,2017-05-16,2026-09-01,0.10070671378091872,-0.086,False,False,True,True,True,2,False,False
0.1,0.55,45,1,2264,0.11943067511189517,-0.05723685145160068,-0.16396816609555023,0.5,-1.7164292345308085,10,0.007836710044628263,-0.005742049469964664,0.09761484098939929,-8.59672967450447,1798,47.63957597173145,9.76148409893993,2017-05-16,2026-09-01,0.09761484098939929,0.08,False,False,True,True,True,2,False,False
0.1,0.55,46,1,2264,-0.38118604460530986,-0.5634397866448035,-0.7779348264527087,0.2,-3.3874482752660637,10,0.024744623625817717,0.013692579505300354,0.09673144876325088,-21.658056510975175,2263,47.41696113074205,9.673144876325088,2017-05-16,2026-09-01,0.09673144876325088,0.256,False,False,True,False,True,1,False,False
0.1,0.55,47,1,2264,-0.38538049637714905,-0.5464805790011619,-0.7111946650641074,0.3,-2.1287521548443302,10,0.018761219864240463,0.00044169611307420494,0.08701413427561837,-17.14191414069616,1983,40.84982332155477,8.701413427561837,2017-05-16,2026-09-01,0.08701413427561837,0.216,False,False,True,False,True,1,False,False
0.1,0.55,48,1,2264,0.6195401313859957,0.41956058651888706,0.29004988449083263,0.6,-1.8373984510591002,10,0.009505477712453114,-0.007508833922261484,0.10114840989399293,-9.26156353318975,1353,48.53003533568905,10.114840989399292,2017-05-16,2026-09-01,0.10114840989399293,0.094,False,False,True,True,True,2,False,False
0.1,0.55,49,1,2264,0.2822198476837229,0.10592458096566444,0.17875853378204146,0.6,-1.1503560013003076,10,0.030205768485823726,0.002208480565371025,0.10114840989399293,-8.96946933333628,776,47.75088339222614,10.114840989399292,2017-05-16,2026-09-01,0.10114840989399293,0.299,False,False,True,False,True,1,False,False
0.1,0.55,50,1,2264,0.25314303454177395,0.0715411487550082,-0.08307022498110515,0.6,-2.308604789702213,10,-0.009549832874333117,0.003975265017667844,0.09496466431095406,-10.178449284640251,1207,46.97173144876325,9.496466431095406,2017-05-16,2026-09-01,0.09496466431095406,-0.101,False,False,True,True,True,2,False,False
0.1,0.55,51,1,2264,0.34461505161265066,0.20199391319975746,0.47890773089413663,0.7,-1.359448157639985,10,0.008114689536853343,-0.001325088339222615,0.10203180212014135,-11.917924783535595,684,48.75265017667844,10.203180212014134,2017-05-16,2026-09-01,0.10203180212014135,0.08,False,True,True,True,True,3,False,False
0.1,0.55,52,1,2264,0.6346658780714839,0.4692342415194048,0.3351588857540738,0.7,-1.0744932031756338,10,-0.03478369624784786,0.00044169611307420494,0.10468197879858657,-8.838362048326843,1050,50.867491166077734,10.468197879858657,2017-05-16,2026-09-01,0.10468197879858657,-0.332,False,True,True,False,True,2,False,False
0.1,0.55,53,1,2264,0.6968758384468235,0.5443438418806602,0.7394860058533334,0.8,-1.2394537804182193,10,-0.021161855450297327,-0.00441696113074205,0.0980565371024735,-6.464605953949262,526,47.75088339222614,9.80565371024735,2017-05-16,2026-09-01,0.0980565371024735,-0.216,True,True,True,False,True,3,False,True
0.1,0.55,54,1,2264,0.6630071664272991,0.5011730953357311,0.5736053136373334,0.6,-1.0100996063769923,10,0.006221221923543462,0.007508833922261484,0.09673144876325088,-6.522340637512841,488,47.63957597173145,9.673144876325088,2017-05-16,2026-09-01,0.09673144876325088,0.064,False,False,True,True,True,2,False,False
0.1,0.55,55,1,2264,0.4612960528397318,0.3261865905063273,0.14043722200027053,0.5,-1.330502022254741,10,0.03658770633449121,-0.00044169611307420494,0.10291519434628975,-7.9022776811037,588,47.973498233215544,10.291519434628976,2017-05-16,2026-09-01,0.10291519434628975,0.356,False,False,True,False,True,1,False,False
0.1,0.55,56,1,2264,0.5112238567726948,0.35674906190588723,0.5443645466356857,0.7,-0.9741451770616228,10,0.008464055067916474,-0.002208480565371025,0.10291519434628975,-6.557149149724604,542,50.08833922261484,10.291519434628976,2017-05-16,2026-09-01,0.10291519434628975,0.082,False,True,True,True,True,3,False,False
0.1,0.55,57,1,2264,-0.21099623426396896,-0.34385486224134243,-0.006202106139217572,0.4,-1.616619025496362,10,-0.0701093922596116,-0.001325088339222615,0.09849823321554771,-26.20517900812568,716,48.196113074204945,9.849823321554771,2017-05-16,2026-09-01,0.09849823321554771,-0.712,False,False,True,False,True,1,False,False
0.1,0.55,58,1,2264,0.07892292964008374,-0.07898217436085068,0.12685989077947762,0.6,-1.6320941562178783,10,-0.03074216603576773,0.0030918727915194345,0.09319787985865724,-15.649874730471502,847,42.96466431095406,9.319787985865723,2017-05-16,2026-09-01,0.09319787985865724,-0.33,False,False,True,False,True,1,False,False
0.1,0.55,59,1,2264,-0.19456174514653365,-0.3503533103873183,-0.321883352876657,0.3,-1.8122940122769962,10,0.03392914748024514,0.006183745583038869,0.09982332155477032,-25.779307694938463,2263,48.64134275618375,9.982332155477032,2017-05-16,2026-09-01,0.09982332155477032,0.34,False,False,True,False,True,1,False,False
0.1,0.6,0,1,2264,1.4366238943146494,1.2346856405938549,1.209566990967868,0.9,-0.9277649535890163,10,0.00018011295937495278,0.011484098939929329,0.10335689045936396,-4.557266414787442,347,49.197879858657245,10.335689045936396,2017-05-16,2026-09-01,0.10335689045936396,0.002,True,True,True,True,True,4,True,True
0.1,0.6,1,1,2264,0.554043570544531,0.37971925774256243,0.43596075826827535,0.6,-1.2521652370866407,10,0.0039941478286635084,0.012809187279151944,0.09231448763250884,-6.0114816610752975,972,43.409893992932865,9.231448763250883,2017-05-16,2026-09-01,0.09231448763250884,0.043,False,False,True,True,True,2,False,False
0.1,0.6,2,1,2264,0.9103190885905973,0.7502197422808828,0.2885195100556408,0.6,-2.7308069823758645,10,-0.010662333776341813,0.0030918727915194345,0.09408127208480566,-4.01611659631933,225,44.18904593639576,9.408127208480565,2017-05-16,2026-09-01,0.09408127208480566,-0.113,False,False,True,True,True,2,False,False
0.1,0.6,3,1,2264,0.4198214713939397,0.2673552328366877,0.1602470505656636,0.4,-1.1070433993858972,10,0.00921833566157513,-0.009717314487632508,0.10335689045936396,-14.842045064982212,1106,48.975265017667844,10.335689045936396,2017-05-16,2026-09-01,0.10335689045936396,0.089,False,False,True,True,True,2,False,False
0.1,0.6,4,1,2264,0.8734247281825654,0.7052003404069707,0.38622527947123375,0.7,-1.601947818682123,10,-0.004250094701250322,0.002208480565371025,0.09673144876325088,-10.638839589559208,439,46.86042402826855,9.673144876325088,2017-05-16,2026-09-01,0.09673144876325088,-0.044,False,True,True,True,True,3,False,False
0.1,0.6,5,1,2264,0.5531646322090338,0.37058655696768894,0.6102883147715353,0.6,-0.6374225485807307,10,-0.0010192528696902831,-0.00265017667844523,0.09717314487632508,-7.661372471978543,587,47.75088339222614,9.717314487632509,2017-05-16,2026-09-01,0.09717314487632508,-0.01,True,False,True,True,True,3,False,False
0.1,0.6,6,1,2264,0.4965427060415492,0.3436658119615763,0.6104967404757099,0.7,-0.7439542398815198,10,0.00906674474772329,0.013250883392226149,0.11130742049469965,-7.740710313712916,480,53.09363957597173,11.130742049469964,2017-05-16,2026-09-01,0.11130742049469965,0.081,True,True,True,True,True,4,True,True
0.1,0.6,7,1,2264,0.6697268640962399,0.4697070445558642,0.6312591618092722,0.7,-0.499894825760391,10,-0.008480505323614669,0.004858657243816254,0.10468197879858657,-4.864205098444102,925,49.53180212014134,10.468197879858657,2017-05-16,2026-09-01,0.10468197879858657,-0.081,True,True,True,True,True,4,True,True
0.1,0.6,8,1,2264,0.7957834635247004,0.6306214455397022,0.48383308540805126,0.6,-1.6780248618817035,10,-0.011518057082158827,0.001325088339222615,0.09673144876325088,-7.353852631790421,867,46.41519434628975,9.673144876325088,2017-05-16,2026-09-01,0.09673144876325088,-0.119,False,False,True,True,True,2,False,False
0.1,0.6,9,1,2264,0.6656896492797244,0.5135056019324267,0.3000175505819653,0.6,-1.139236643226734,10,-0.034125559664555376,0.006183745583038869,0.09982332155477032,-9.46576311029431,994,48.196113074204945,9.982332155477032,2017-05-16,2026-09-01,0.09982332155477032,-0.342,False,False,True,False,True,1,False,False
0.1,0.6,10,1,2264,0.3009732298094154,0.14189653956021395,0.1533390022023913,0.6,-1.3171138001196063,10,-0.024622097798700966,0.0017667844522968198,0.1068904593639576,-8.386250152471733,886,50.64487632508834,10.68904593639576,2017-05-16,2026-09-01,0.1068904593639576,-0.23,False,False,True,False,True,1,False,False
0.1,0.6,11,1,2264,0.8798905044907938,0.710306683132625,0.7457946731597948,0.8,-0.7915162610511635,10,0.008203883518206832,0.008392226148409895,0.09584805653710247,-5.157962835731919,431,46.86042402826855,9.584805653710248,2017-05-16,2026-09-01,0.09584805653710247,0.086,True,True,True,True,True,4,True,True
0.1,0.6,12,1,2264,0.47237525318005597,0.3139153808578914,0.2571674320057891,0.7,-1.4664493854041651,10,-0.003022098552668399,0.00530035335689046,0.10865724381625441,-10.783334142046499,1254,51.869257950530034,10.86572438162544,2017-05-16,2026-09-01,0.10865724381625441,-0.028,False,True,True,True,True,3,False,False
0.1,0.6,13,1,2264,0.22237065892342928,0.031027451052996154,0.0442697590594155,0.4,-1.0281425904592685,10,0.0082448358110329,0.003975265017667844,0.10203180212014135,-7.342523644198587,982,47.86219081272085,10.203180212014134,2017-05-16,2026-09-01,0.10203180212014135,0.081,False,False,True,True,True,2,False,False
0.1,0.6,14,1,2264,1.4102099050096182,1.256048134261228,0.5519127472876106,0.6,-1.5209914572023306,10,0.015080607422707552,0.006183745583038869,0.09452296819787986,-6.773614885795981,458,46.19257950530035,9.452296819787986,2017-05-16,2026-09-01,0.09452296819787986,0.16,False,False,True,False,True,1,False,False
0.1,0.6,15,1,2264,1.3080157167739401,1.1522710537997976,1.2120836012975922,0.9,-0.41492441612256303,10,-0.02851756868347937,0.00044169611307420494,0.10114840989399293,-2.485431517797445,186,48.418727915194346,10.114840989399292,2017-05-16,2026-09-01,0.10114840989399293,-0.282,True,True,True,False,True,3,False,True
0.1,0.6,16,1,2264,0.8576191995819336,0.686906101263661,0.4005379782816336,0.7,-1.6522060722002347,10,-0.035522313791037013,0.0088339222614841,0.10335689045936396,-4.755294512007444,397,48.196113074204945,10.335689045936396,2017-05-16,2026-09-01,0.10335689045936396,-0.344,False,True,True,False,True,2,False,False
0.1,0.6,17,1,2264,0.9643695985046429,0.8306372028527891,1.2537528940586624,0.9,-0.4906143916585507,10,0.05942341746393764,0.009275618374558304,0.09761484098939929,-3.134368581337024,310,46.41519434628975,9.76148409893993,2017-05-16,2026-09-01,0.09761484098939929,0.609,True,True,True,False,True,3,False,True
0.1,0.6,18,1,2264,0.7875072458489544,0.6237991716613941,0.8080334453566214,0.8,-0.6439129080703863,10,0.01353896173025324,-0.0030918727915194345,0.10203180212014135,-6.243665600156702,790,49.75441696113074,10.203180212014134,2017-05-16,2026-09-01,0.10203180212014135,0.133,True,True,True,True,True,4,True,True
0.1,0.6,19,1,2264,0.6965161442231431,0.5455682416356754,0.3530536372422354,0.8,-2.292709624772435,10,-0.024822361494415954,0.007508833922261484,0.10114840989399293,-8.84938110669768,1144,49.197879858657245,10.114840989399292,2017-05-16,2026-09-01,0.10114840989399293,-0.245,False,True,True,False,True,2,False,False
0.1,0.6,20,1,2264,0.5910915546362614,0.4167309164107319,0.6886014906174523,0.7,-0.4656422740956527,10,-0.009582143578131766,0.001325088339222615,0.09408127208480566,-5.628360131781674,692,44.96819787985866,9.408127208480565,2017-05-16,2026-09-01,0.09408127208480566,-0.102,True,True,True,True,True,4,True,True
0.1,0.6,21,1,2264,0.5975335068162875,0.4516697670447233,0.3792762411831902,0.7,-1.0027567005546016,10,-0.024903965396396777,0.00265017667844523,0.09363957597173145,-7.6637905612284065,597,44.63427561837456,9.363957597173144,2017-05-16,2026-09-01,0.09363957597173145,-0.266,False,True,True,False,True,2,False,False
0.1,0.6,22,1,2264,0.340324868371595,0.16388992071316708,0.23921622476460214,0.6,-1.5183774906296328,10,-0.02355392461513324,0.0066254416961130744,0.10026501766784453,-8.677001228768306,477,47.973498233215544,10.026501766784452,2017-05-16,2026-09-01,0.10026501766784453,-0.235,False,False,True,False,True,1,False,False
0.1,0.6,23,1,2264,0.840834757041388,0.6705778105871129,0.41185925003426144,0.5,-0.7099092495394782,10,-0.013551814723657123,0.008392226148409895,0.10026501766784453,-5.928532149500092,525,48.196113074204945,10.026501766784452,2017-05-16,2026-09-01,0.10026501766784453,-0.135,False,False,True,True,True,2,False,False
0.1,0.6,24,1,2264,-0.05027343553475255,-0.22036252318767532,-0.14209201043162487,0.4,-1.5568785047412157,10,0.021516589580780184,-0.00044169611307420494,0.09231448763250884,-17.303860487737605,1878,43.96643109540636,9.231448763250883,2017-05-16,2026-09-01,0.09231448763250884,0.233,False,False,True,False,True,1,False,False
0.1,0.6,25,1,2264,0.30894559149622314,0.1590005875124537,0.1153736588458804,0.6,-1.4526187434359514,10,-0.01928144024156154,0.0017667844522968198,0.0989399293286219,-10.83806080873226,1242,46.303886925795055,9.89399293286219,2017-05-16,2026-09-01,0.0989399293286219,-0.195,False,False,True,False,True,1,False,False
0.1,0.6,26,1,2264,0.5203778981463085,0.33694002149437735,0.44566376080743114,0.5,-0.9611759707675768,10,-0.0317987774249173,0.00265017667844523,0.10600706713780919,-16.29348560577924,452,50.97879858657244,10.60070671378092,2017-05-16,2026-09-01,0.10600706713780919,-0.3,False,False,True,False,True,1,False,False
0.1,0.6,27,1,2264,0.31213419355715544,0.1458538888836782,0.2711466303951984,0.7,-2.1884365097120915,10,-0.01801845933933586,-0.005742049469964664,0.10026501766784453,-14.440201379509613,628,47.63957597173145,10.026501766784452,2017-05-16,2026-09-01,0.10026501766784453,-0.18,False,True,True,False,True,2,False,False
0.1,0.6,28,1,2264,0.4380924058300354,0.24840624667868436,0.34923338948486493,0.7,-1.5688285377764561,10,-0.015862531907903106,0.002208480565371025,0.09761484098939929,-13.404731437460471,513,47.08303886925795,9.76148409893993,2017-05-16,2026-09-01,0.09761484098939929,-0.163,False,True,True,False,True,2,False,False
0.1,0.6,29,1,2264,0.9927750917410308,0.8189104801876802,0.39131246425672744,0.6,-1.4570546585282973,10,-0.0061011557601699205,0.001325088339222615,0.09319787985865724,-4.268007663384883,510,43.74381625441696,9.319787985865723,2017-05-16,2026-09-01,0.09319787985865724,-0.065,False,False,True,True,True,2,False,False
0.1,0.6,30,1,2264,0.7970698143864567,0.6250781525435775,0.37560136518712844,0.6,-1.3904436149962975,10,-0.02046705727344501,0.018109540636042403,0.10291519434628975,-7.272768287108267,1105,48.75265017667844,10.291519434628976,2017-05-16,2026-09-01,0.10291519434628975,-0.199,False,False,True,False,True,1,False,False
0.1,0.6,31,1,2264,0.5154732616425126,0.33766172755140333,0.22322266435981275,0.6,-1.319520289965077,10,0.03346940407808416,0.0030918727915194345,0.10909893992932862,-6.9631468801417,412,52.20318021201413,10.909893992932862,2017-05-16,2026-09-01,0.10909893992932862,0.307,False,False,True,False,True,1,False,False
0.1,0.6,32,1,2264,0.4835135573645988,0.2901624164207752,0.07390210426354428,0.6,-2.316695569155948,10,0.003615661919593563,0.0030918727915194345,0.10291519434628975,-13.101467072391564,987,49.64310954063605,10.291519434628976,2017-05-16,2026-09-01,0.10291519434628975,0.035,False,False,True,True,True,2,False,False
